MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,FieldNumber,Into_Water,Unique_ID
2014,849,8,CIMAREX ENERGY CO.,10/8/2014,Producer,WARD,38584,0,0,Crude,100,65,35,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,"SEC 36, BLK 18","REMEDIATED, FLUIDS WERE CONTAINED WITHIN FIREWALL",CIMAREX UNIVERSITY 18-36,TWO GEORGES (BONE SPRING),FALSE,63124
2014,924,8,"WALSH & WATTS, INC.",10/7/2014,Producer,HOWARD,6202,0,0,Combined,20,10,10,Pump Station or Terminal,Equipment Failure,Other,0,None,,.5 MILE WEST,SOIL REMOVED AND USED IN FIREWALL,SNYDER -E-,SNYDER,FALSE,63199
2014,838,5,VALENCE OPERATING COMPANY,10/7/2014,Producer,FREESTONE,0,217859,0,Crude,40,39,1,Tank Battery,Corrosion - Rust,Other,0,None,,"SANCHEZ, SIMON A-28",HYDROCARBONS WILL BE MIXED WITH SAND & BIO-REMEDIATED.,MCCAIN,"PRAIRIE LAKE, SE (PETTIT)",FALSE,63113
2014,842,1,TALISMAN ENERGY USA INC.,10/7/2014,Producer,LA SALLE,0,260340,0,Combined,22,17,5,Valve,Equipment Failure,Other,0,None,,"28.318811, -98.854991","VACUUM TRUCK UTILIZED, DELINEATED THE SPILL AREA",SOUTH TEXAS SYNDICATE,HAWKVILLE (EAGLEFORD SHALE),FALSE,63117
2014,843,8,"PIONEER NATURAL RES. USA, INC.",10/7/2014,Producer,MIDLAND,33406,0,0,Crude,120,60,60,Tank Battery,Equipment Failure,Other,0,None,,"31.878797, -101.870909","USED VACUUM TRUCK, BLENDED WITH FRESH SOIL, BIOLOGICAL REMEDIATION","SNOWDEN ""A""",SPRABERRY (TREND AREA),FALSE,63118
2014,891,7C,"LAREDO PETROLEUM, INC.",10/7/2014,Producer,REAGAN,17216,0,0,Crude,17,12,5,Tank Battery,Equipment Failure,Other,0,None,,13 SECTION,"FLUIDS RECOVERED, BACKHOE PERFORMED INITIAL BLENDING REMEDIATION",JUSTIN LEE MCMASTER-A-,SPRABERRY (TREND AREA),FALSE,63166
2014,969,10,"LINN OPERATING, INC.",10/6/2014,Producer,HUTCHINSON,984,0,0,Crude,35,33,2,Tank Battery,Equipment Failure,Other,0,None,,"NEIL, HRSW ABSTRACT 177","REMOVED FREE STANDING LIQUIDS, REMEDIATION PROCEDURES","CARVER, H. W. -B-",PANHANDLE HUTCHINSON COUNTY FLD.,FALSE,63244
2014,846,8,"QUANTUM RESOURCES MANAGEMENT,LLC",10/6/2014,Producer,HOWARD,24284,0,0,Crude,15,10,5,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,CLAY BATTERY,PICKED UP STANDING FLUID & SCRAPING UP CONTAMINATED SOIL,"CLAY, H. R.",HOWARD-GLASSCOCK (GLORIETA),FALSE,63121
2014,1389,8A,OCCIDENTAL PERMIAN LTD.,10/6/2014,Producer,YOAKUM,61800,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,0,None,,CB TOWNES A-3 SATELLITE,SOIL HAS BEEN REMEDIATED,"TOWNES, C. B. ""A""","PRENTICE (CLEAR FORK, LOWER)",FALSE,63664
2014,892,7C,HUNT OIL COMPANY,10/6/2014,Producer,UPTON,18042,0,0,Crude,45,36,9,Tank Battery,Equipment Failure,Other,0,None,,"36, 3, UL","VACUUM TRUCK DEPLOYED, DIRT BEING DUG UP, REMEDIATED",UNIVERSITY 3-36,SHEEP MOUNTAIN (CONSOLIDATED),FALSE,63167
2014,922,8,ENDEAVOR ENERGY RESOURCES L.P.,10/3/2014,Producer,MIDLAND,34351,0,0,Combined,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,"31.6777107, -102.231413",REMEDIATION IN PROGRESS,"SANDERS, JUNE",SPRABERRY (TREND AREA),FALSE,63197
2014,1253,8,CIMAREX ENERGY CO.,10/3/2014,Producer,CULBERSON,0,276021,0,Crude,10,3,7,Tank Battery,Equipment Failure,Other,0,None,,"SEC 38, BLK 60 TWN 1, T & P RR CO",IMPACTED SOILS WILL BE REMEDIATED,COUNT TURF 38 STATE,"FORD, WEST (WOLFCAMP)",FALSE,63528
2014,815,8,ENERGEN RESOURCES CORPORATION,10/3/2014,Producer,MIDLAND,39675,0,0,Crude,264,135,129,Tank Battery,Equipment Failure,Other,0,None,,"31.868866, -102.209254",PICKED UP FREE STANDING FLUIDS WITH VACUUM TRUCKS,"ANGIE ""A""",SPRABERRY (TREND AREA),FALSE,63090
2014,1423,2,HILCORP ENERGY COMPANY,10/3/2014,Producer,JACKSON,0,107705,0,Crude,15,14,1,Tank Battery,Equipment Failure,Other,0,None,,"ABS 35, JAMES HEWITSON SR","VAC TRUCK, SIGHT GLASS WAS REPLACED","O'CONNOR, TOM (5800 SD) FLD UNIT",TOM OCONNOR (5800),FALSE,63696
2014,845,8,"PIONEER NATURAL RES. USA, INC.",10/2/2014,Producer,MIDLAND,6451,0,0,Crude,18,16,2,Other,Human Error - Other,Other,0,None,,"31.952357, -101.823294",BLENDED WITH FRESH SOIL AND A BIOLOGICAL REMEDIATION AID,"O DANIEL, E. T.",SPRABERRY (TREND AREA),FALSE,63120
2014,844,8,"PIONEER NATURAL RES. USA, INC.",10/2/2014,Producer,MARTIN,38527,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,0,None,,"32.322254, -101.882327","VACUUM TRUCK, BLENDED W/FRESH SOIL & A BIOLOGICAL REMEDIATION AID ",HATCHETT,SPRABERRY (TREND AREA),FALSE,63119
2014,818,6,VALENCE OPERATING COMPANY,10/2/2014,Producer,SMITH,0,216965,0,Crude,98,0,98,Tank Battery,Act of God,Other,0,None,,"W, ,AOMER SIRVEU A-667",HYDROCARBONS INSIDE THE FIREWALL WILL BE MIXED WITH BIOREMEDIATED ,CHAPEL HILL SWD,CHAPEL HILL,FALSE,63093
2014,1390,8A,OCCIDENTAL PERMIAN LTD.,10/2/2014,Producer,YOAKUM,60362,0,0,Crude,10,0,10,Tank Battery,Corrosion - Rust,Other,0,None,,PRENTICE SOUTHWEST UNIT TEST POINT 6,SOIL WAS REMEDIATED,"MARTIN, H. C. ""B""","OWNBY (CLEAR FORK, UPPER)",FALSE,63665
2014,1349,3,"WILLIAMS, CLAYTON ENERGY, INC.",10/2/2014,Producer,BURLESON,26726,0,0,Crude,3,0,3,Tank Battery,Act of God,Other,0,None,,TWILIGHT 104,"FIRE DEPT EXTEN FLAMES, VACUUM TRUCK, APPLIED OIL GATOR TO AREA",TWILIGHT 104 UNIT,GIDDINGS (EAGLEFORD),FALSE,63624
2014,1432,1,"HUGHES, DAN A. COMPANY, L.P.",10/2/2014,Producer,DIMMIT,18273,0,0,Crude,130,0,130,Tank Battery,Theft,Other,0,None,,I. & G. N. R. R. SUR A-215,CALLED DIMMIT COUNTY SHERIFF'S INVESTIGATOR,IRISH-SEELIGSON UNIT,"PEARSALL (BUDA, S.)",FALSE,63705
2014,1181,6,SABINE OIL & GAS LLC,10/2/2014,Producer,RUSK,0,238044,0,Gas Well Liquid,56,0,56,Tank Battery,Act of God,Other,0,None,,"PECK, ST SURVEY, ABS 620",AREA WAS RINSED WITH FRESH WATER AND VACUUMED,NANA GAS UNIT NO. 1,MINDEN (COTTON VALLEY CONS.),FALSE,63456
2014,1155,3,"ENERVEST OPERATING, L.L.C.",10/1/2014,Producer,BRAZOS,0,148172,0,Combined,80,80,0,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,T H MAYS A-161,"VACUUMED, SPREAD GYPSUM ONTO AFFECTED AREAS.",DUNLAP-BRYAN UNIT,"GIDDINGS (AUSTIN CHALK, GAS)",FALSE,63430
2014,841,1,"EOG RESOURCES, INC.",10/1/2014,Producer,LA SALLE,15967,0,0,Crude,25,25,0,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,0,None,,"28.42971, -98.97068",BACKFILLED WITH FRESH MATERIAL,MARTINDALE L & C,EAGLEVILLE (EAGLE FORD-1),FALSE,63116
2014,1392,10,"REGENCY ENERGY, INC.",10/1/2014,Transporter,HEMPHILL,0,0,0,Combined,20,18,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC 216, BLK C","VAC TRUCK, GRID OFF AREA, MICRO BLAZE WAS APPLIED",DENVER UNIT,NO FIELD NAME,FALSE,63667
2014,831,7C,"PARSLEY ENERGY OPERATIONS, LLC",10/1/2014,Producer,UPTON,18209,0,0,Crude,193,180,13,Tank Battery,Equipment Failure,Other,0,None,,"SEC 26, BLK 39, T5S, T&P RR CO","RECOVERED FREE OIL W/ CAVUUM TRUCK, REMEDIATED THE IMPACTED AREA",ZAIN 26,DAI (WOLFCAMP),FALSE,63106
2014,1031,9,ENTERPRISE CRUDE PIPELINE LLC,9/30/2014,Transporter,JACK,0,0,0,Crude,1034,0,1034,Pipe Line,Corrosion - Rust,Other,0,None,,"33.297010, W-97.956493","SOILS BEING EXCAVATED, DISPOSED AND/OR REMEDIATED",UNIVERSITY 21-6 E,NO FIELD NAME,FALSE,63306
2014,791,8,TREY RESOURCES INC.,9/30/2014,Producer,ANDREWS,27005,0,0,Combined,10,10,0,Tank Battery,Equipment Failure,Other,0,None,,"SEC, 2, BLK A 36 PSL ELIOT, EA SUR","FLUID PICKED UP BACUUM TRUCK, HAULED OFF TO DISPOSAL",SAVAGE,SHAFTER LAKE (SAN ANDRES),FALSE,63066
2014,1098,8,APACHE CORPORATION,9/30/2014,Producer,LOVING,45003,0,0,Crude,50,40,10,Valve,Equipment Failure,Other,0,None,,"31.75005, -103.59119",FREE FLUIDS REMOVED AND SOILS BEING BLENDED,CARDINAL 4,TWO GEORGES (BONE SPRING),FALSE,63373
2014,1284,2,BURLINGTON RESOURCES O & G CO LP,9/29/2014,Producer,LIVE OAK,10109,0,0,Crude,79,79,0,Pipe Line,Equipment Failure,Other,0,None,,"SEC 200, GIBSON, J H/LASATER, A H SUR ABS 657","REMOVAL OF IMPACTED SOIL, DISPOSED, BACKFILLED WITH CLEAN SOIL",RETZLOFF UNIT A,EAGLEVILLE (EAGLE FORD-2),FALSE,63559
2014,1388,8A,OCCIDENTAL PERMIAN LTD.,9/28/2014,Producer,YOAKUM,18910,0,0,Crude,350,300,50,Tank Battery,Corrosion - Rust,Other,0,None,,AT DENVER UNIT SATELLITE 29C,REMEDIATE SOIL,DENVER UNIT,WASSON,FALSE,63663
2014,893,7C,XTO ENERGY INC.,9/28/2014,Producer,UPTON,18615,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,0,None,,"SEC 132, BLK D, CCSD & RR SURVEY",VAC TRUCK TO PICK UP LIQUID & REPLACED CONTAMIN SOIL W/FRESH DIRT ,MCELROY RANCH,SPRABERRY (TREND AREA),FALSE,63168
2014,1343,8,CIMAREX ENERGY CO.,9/27/2014,Producer,CULBERSON,0,277138,0,Combined,1700,0,1700,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"SEC 48, BLK 59",LINER REPAIRED & REMEDIATION WILL BE TAKEN,APOLLO 48 UNIT,"FORD, WEST (WOLFCAMP)",FALSE,63618
2014,835,8A,OCCIDENTAL PERMIAN LTD.,9/26/2014,Producer,HOCKLEY,18246,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,0,None,,"LEAGUE 48, LABOR 7, EDWARDS CSL","VACUUM TRUCK PICKED STANDING FLUID, REMEDIATION",NORTHWEST MALLET UNIT,SLAUGHTER,FALSE,63110
2014,817,1,"LAMBECK PETROLEUM, LLC",9/26/2014,Producer,WILSON,11880,0,0,Crude,260,20,240,Separator-Gun Barrel-Treater,Act of God,Other,0,None,,A. TREVINO ABS #20,FIRE DEPT USED FRONT END LOADER TO BUILD A BERM,"POPE, B. J. UNIT",KELLY LYNNE (ANACHCHO),FALSE,63092
2014,794,8,OXY USA WTP LP,9/26/2014,Producer,MIDLAND,34646,0,0,Crude,45,42,3,Tank Battery,Equipment Failure,Other,0,None,,TRUCK LINE,PICK UP FLUID MIX AND TIL,DORA ROBERTS RANCH UNIT,VIREY (CONSOLIDATED),FALSE,63069
2014,853,1,"LAMBECK PETROLEUM, LLC",9/26/2014,Producer,WILSON,11880,0,0,Crude,260,20,240,Separator-Gun Barrel-Treater,Act of God,Other,0,None,,A. TREVINO ABS 20,STOCKDALE FIRE DEPART USED A FRONT END LOADER CONTAIN RUN OFF,"POPE, B. J. UNIT",KELLY LYNNE (ANACHCHO),FALSE,63128
2014,808,1,SAGE ENERGY COMPANY,9/25/2014,Producer,DIMMIT,14327,0,0,Crude,123,0,123,Tank Battery,Theft,Other,0,None,,"SEC 70, I & GNRR / ABS A-213, SUR 70, BLK 1","STOLEN BY VAC TRUCK, SHERIFF INVESTIGATION IS UNDERWAY","PRICE,",PEARSALL (AUSTIN CHALK),FALSE,63083
2014,1190,3,BUFFCO PRODUCTION INC.,9/25/2014,Producer,BRAZOS,24555,0,0,Crude,126,126,0,Tank Battery,Equipment Failure,Other,0,None,,"SL, PP, TL, M.A FOSTER A-16","FREE LIQUID VAC, SOIL TREATED AND TILLED, CLEAN SOIL ADDED,",KRISTEN,KURTEN (BUDA),FALSE,63465
2014,807,1,"BOSQUE DISPOSAL SYSTEMS, LLC",9/25/2014,Other,LA SALLE,16054,0,0,Crude,12,12,0,Other,Human Error - Other,Repaired Existing Equipment,0,None,,24702 HWY 97,CORRODED VALVE REMOVED & REPLACED WITH A NEW ONE,HUNTER,EAGLEVILLE (EAGLE FORD-1),FALSE,63082
2014,823,9,ENTERPRISE CRUDE OIL LLC,9/25/2014,Transporter,ARCHER,0,0,0,Crude,128,0,128,Tank Battery,Corrosion - Rust,Other,0,None,,"33.806091, -98.56509",IMPACTED SOIL IS BEING EXCAVATED & LANDFARMED ON SITE,BRACKEN,NO FIELD NAME,FALSE,63098
2014,790,8,PRIME OPERATING COMPANY,9/25/2014,Producer,ECTOR,31215,0,0,Crude,6,0,6,Tank Battery,Equipment Failure,Other,0,None,,"SEC 31, BLK 43, T-2-S, T&P RR CO","REMOVED CONTAMINATED SOIL,",COWDEN -31-,COWDEN (CISCO),FALSE,63065
2014,824,9,"SOUTHERN EXPLORATION, INC.",9/25/2014,Other,WILBARGER,0,0,0,Crude,78,0,78,Pipe Line,Theft,Other,0,None,,"SEC 3A, LINDSEY, OA/RUSSELL, SJ SURVEY ABS 2081",NO CLEAN UP NECESSARY,BRACKEN,NO FIELD NAME,FALSE,63099
2014,830,7C,"RANGE PRODUCTION COMPANY, LLC",9/25/2014,Producer,CROCKETT,3621,0,0,Crude,5,0,5,Flow Line,Equipment Failure,Other,0,None,,"SECTION 2, BLK O, ANTONIO GARZA SURVEY",CLEAN UP SPILL & CONDUCTED ON SITE NATURAL BIO REMEDIATION,"MILLER, ROY",REFOIL (3200 SAND),FALSE,63105
2014,773,8,COG OPERATING LLC,9/24/2014,Producer,GAINES,38362,0,0,Crude,160,150,10,Tank Battery,Corrosion - Rust,Other,0,None,,"SEC 36, BLK 5, UL","CONTAINED INSIDE THE FIREWALL, VACUUM TRUCK USED",UNIVERSITY 5036,SPRABERRY (TREND AREA),FALSE,63048
2014,803,8,ENDEAVOR ENERGY RESOURCES L.P.,9/23/2014,Producer,MARTIN,41447,0,0,Combined,9,0,9,Flow Line,Equipment Failure,Other,0,None,,"32.3034586, -102.0187995",REMEDIATION IN PROGRESS,"COX ""12A""",SPRABERRY (TREND AREA),FALSE,63078
2014,806,8,ENDEAVOR ENERGY RESOURCES L.P.,9/23/2014,Producer,MIDLAND,37276,0,0,Combined,15,0,15,Stuffing Box,Equipment Failure,Other,0,None,,"32.0844855, -101.9834306",REMEDIATION IN PROGRESS,"MABEE ""13""",SPRABERRY (TREND AREA),FALSE,63081
2014,816,4,ANADARKO E&P ONSHORE LLC,9/23/2014,Other,WEBB,0,0,6224,Gas Well Liquid,150,0,150,Tank Battery,Human Error - Other,Other,0,None,,"28.13480, -99.66640",AFFECTED AREA WILL BE EXCAVATED & RUN THROUGH A SOIL SHREDDER,"ANGIE ""A""",NO FIELD NAME,FALSE,63091
2014,796,8,"THOMPSON, J. CLEO",9/23/2014,Producer,MARTIN,23078,0,0,Crude,8,0,8,Tank Battery,Act of God,Other,0,None,,"SEC 20, BLK 38, T-1-N, T&P CO",REMEDIATE IN PLACE,"GLASS, G.W. ""B""",SPRABERRY (TREND AREA),FALSE,63071
2014,848,8,"W&T OFFSHORE, INC.",9/22/2014,Producer,MARTIN,37342,0,0,Crude,60,55,5,Tank Battery,Equipment Failure,Other,0,None,,"LEAGUE 257, LABOR 98, AND BRISCOE CSL SURVEY","CLEAN UP DONE, WASTE WAS PROPERTY DISPOSED OF",MABEE FOUNDATION,"BREEDLOVE ""B"" (CLEARFORK)",FALSE,63123
2014,832,2,"REMORA MANAGEMENT, LLC",9/22/2014,Producer,VICTORIA,9365,0,0,Crude,75,65,10,Separator-Gun Barrel-Treater,Equipment Failure,Other,0,None,,MARTIN DELEON A-74,"VAC TRUCK PICKED UP OIL, SATURATED DIRT HAULED OFF, REMEDIATION",KEERAN RANCH,"KEERAN, NORTH (4700)",FALSE,63107
2014,1379,8A,OCCIDENTAL PERMIAN LTD.,9/22/2014,Producer,YOAKUM,60864,0,0,Crude,5,0,5,Tank Battery,Corrosion - Rust,Other,0,None,,BATTERY,REMEDIATION,PRENTICE (6700 CLEARFORK) UNIT,PRENTICE (6700),FALSE,63654
2014,810,1,"K.A. BARNES OIL & GAS OPER, LLC",9/22/2014,Producer,BEXAR,10932,0,0,Crude,72,0,72,Tank Battery,Corrosion - Rust,Other,0,None,,GENEVIERE POWELL,"SOIL REMEDIATED INSIDE FIREWALL, REPLACED TANK",PERRY,SOMERSET,FALSE,63085
2014,772,8A,ZARVONA ENERGY LLC,9/21/2014,Producer,GAINES,65822,0,0,Combined,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC 14, BLK G C&M RAILROAD COMPANY",WORKING ON REMEDIATION OPTIONS,"BUTCHEE, C. D. ""14""",LUPUS (SILURIAN),FALSE,63047
2014,802,8,"CROWNQUEST OPERATING, LLC",9/21/2014,Producer,MARTIN,45142,0,0,Combined,46,45,1,Tank Battery,Act of God,Other,0,None,,"SEC 6, BLK 34, T & P RR CO SURVEY","VACUUM TRUCK CALLED, REMEDIATE",BAKER 6,SPRABERRY (TREND AREA),FALSE,63077
2014,852,8A,SM ENERGY COMPANY,9/20/2014,Producer,GARZA,69653,0,0,Crude,24,22,2,Tank Battery,Equipment Failure,Other,0,None,,"SEC 12, BLK 10, E.L. & RR CO","VACUUM TRUCKS USED, PICK UP CONTAMINATED SOIL & GRAVEL",DANA,PEG'S DRAW (MISSISSIPPIAN),FALSE,63127
2014,894,7C,"PLAINS MARKETING, L.P.",9/20/2014,Transporter,REAGAN,0,0,0,Crude,75,70,5,Tank Battery,Human Error - Other,Other,0,None,,"31.2466, -101.6173",WILL BE BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,MCELROY RANCH,NO FIELD NAME,FALSE,63169
2014,941,8,"DCP MIDSTREAM MARKETING, LLC",9/20/2014,Transporter,ECTOR,0,0,0,Combined,60,55,5,Tank Battery,Equipment Failure,Other,0,None,,"T&P RR CO SURVEY BLK 45, T1S, ABS A-1280","VACUUM TRUCK HAS REMOVED FREE FLUIDS, WILL DIRECT REMEDIAL ACTION ","HILL ""A""",NO FIELD NAME,FALSE,63216
2014,809,1,TALISMAN ENERGY USA INC.,9/20/2014,Producer,MCMULLEN,15838,0,0,Combined,75,70,5,Tank Battery,Equipment Failure,Other,0,None,,"24.480823, -98.466463",CONTAMINATED SOIL REMOVED,BRACKEN,EAGLEVILLE (EAGLE FORD-1),FALSE,63084
2014,1097,8A,APACHE CORPORATION,9/19/2014,Producer,HOCKLEY,6169,0,0,Crude,15,5,10,Tank Battery,Equipment Failure,Other,0,None,,"33.65473, -102.18627",FREE OIL REMOVED AND SOILS BEING BLENDED,"ELLWOOD ""A""",SMYER,FALSE,63372
2014,938,7B,"BASIC ENERGY SERVICES, L.P.",9/19/2014,Transporter,PALO PINTO,0,0,0,Combined,20,0,20,"Vehicle (Truck-Barge, Etc)",Human Error - Other,Other,0,None,,5.5 MILES EAST OF GRAFORD TX,REMEDIATE,"HILL ""A""",NO FIELD NAME,FALSE,63213
2014,1426,2,HOUSTON PIPE LINE COMPANY LP,9/19/2014,Transporter,LIVE OAK,0,0,0,Gas Well Liquid,10,0,10,Pipe Line,Corrosion - Rust,Other,0,None,,COUNTY RD 157,EXCAVATE ALL CONTAMINATED SOIL,WHITSETT-MASSENGALE UNIT,NO FIELD NAME,FALSE,63699
2014,811,2,HOUSTON PETROLEUM COMPANY,9/19/2014,Transporter,LIVE OAK,0,0,0,Gas Well Liquid,10,0,10,Pipe Line,Corrosion - Rust,Other,0,None,,COUNTY RD 157 OFF OF I-H 59 SOUTH,EXCAVATE ALL CONTAMINATED SOIL,PERRY,NO FIELD NAME,FALSE,63086
2014,1158,7C,LEGACY RESERVES OPERATING LP,9/19/2014,Producer,REAGAN,10096,0,0,Crude,100,20,80,Tank Battery,Act of God,Other,0,None,,"UL, BLK 2, SEC 33",SOIL AT SIGHT TILLED & BLENDED IN PLACE,UNIVERSITY 33,SPRABERRY (TREND AREA),FALSE,63433
2014,1380,8A,OCCIDENTAL PERMIAN LTD.,9/19/2014,Producer,YOAKUM,66222,0,0,Combined,10,5,5,Tank Battery,Equipment Failure,Other,0,None,,CENTRAL TANK BATTERY,SOIL HAS BEEN REMEDIATED,CENTRAL OWNBY UNIT,"OWNBY (CLEAR FORK, UPPER)",FALSE,63655
2014,860,2,MURPHY EXPL. & PROD. CO. - USA,9/18/2014,Producer,KARNES,9637,0,0,Crude,6,6,0,Other,Equipment Failure,Other,0,None,,"ABS 4, SURVEY, HERNANDEZ HRS A","FREE LIQUIDS WERE RECOVERED, AFFECTED SOIL REMOVED TO DISPOSAL",KAS UNIT NORTH,EAGLEVILLE (EAGLE FORD-2),FALSE,63135
2014,800,1,EAGLE HYDROCARBONS (TEXAS) INC.,9/18/2014,Producer,CALDWELL,15173,0,0,Crude,50,46,4,Tank Battery,Act of God,Other,0,None,,"HINDS, J. SURVEY A-14",VACUUM/REMEDIATED FLUIDS,SMITH B UNIT,SALT FLAT (EDWARDS),FALSE,63075
2014,912,8,"REGENCY GAS SERVICES WAHA, LP",9/18/2014,Transporter,REEVES,0,0,0,Crude,20,10,10,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"31.384185, -103.332249","VACUUM TRUCK UTILIZED, CONTRACTED FOR SITE REMEDIATION",BERGER-PORTERFIELD,NO FIELD NAME,FALSE,63187
2014,755,8,"PIONEER NATURAL RES. USA, INC.",9/18/2014,Producer,GLASSCOCK,15400,0,0,Crude,21,13,8,Tank Battery,Equipment Failure,Other,0,None,,"31.675021, 101.745853",PERFORM CLEAN UP SOIL,SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA),FALSE,63030
2014,1314,4,"SATCO, INC.",9/17/2014,Producer,ZAPATA,4093,0,0,Crude,148,0,148,Tank Battery,Theft,Other,0,None,,RAFAEL VELA; SUR 102,STOLEN,"VELA, EMILIANO",DAVY CROCKETT (CROCKETT SD.),FALSE,63589
2014,778,7C,DIAMONDBACK E&P LLC,9/17/2014,Producer,UPTON,15800,0,0,Crude,40,20,20,Tank Battery,Equipment Failure,Other,0,None,,"31.29243, 101.93958","VACUUM TRUCKS CONTACTED, SITE CLEAN UP","NEAL ""8""",SPRABERRY (TREND AREA),FALSE,63053
2014,908,8A,OCCIDENTAL PERMIAN LTD.,9/17/2014,Producer,HOCKLEY,3780,0,0,Crude,10,3,7,Tank Battery,Equipment Failure,Other,0,None,,"LABOR 2, LEAGUE 44, RAINS CSL",VACUUM TRUCK PICKED UP STANDING FLUID & BACKHOE BLADED AREA,LEVELLAND UNIT,LEVELLAND,FALSE,63183
2014,953,3,"LINC GULF COAST PETROLEUM, INC.",9/17/2014,Producer,HARRIS,20069,0,0,Crude,25,0,25,Tank Battery,Equipment Failure,Other,0,None,,WILLIAM SCOTT LABOR A-67,EXTINGUISHED FIRE. TO CLEAN UP,"TABB ""B""",GOOSE CREEK,FALSE,63228
2014,763,1,"C6 OPERATING, L.L.C.",9/16/2014,Producer,FRIO,13384,0,0,Crude,150,0,150,Tank Battery,Theft,Other,0,None,,"M.J. TREVINO S - 1077, A-633",REPORTED TO FRIO CO SHERRIF'S OFFICE,"KING, ANNIE",PEARSALL (AUSTIN CHALK),FALSE,63038
2014,1244,7C,DISCOVERY NATURAL RESOURCES LLC,9/16/2014,Producer,REAGAN,18048,0,0,Crude,220,215,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC 3048, BLK 24, A903, HT&C RR CO","FREE OIL RECOVERED, AREA WAS FLUSHED WITH FRESH WATER",HIGHLAND A,SPRABERRY (TREND AREA),FALSE,63519
2014,954,3,BHB OPERATING INC.,9/16/2014,Producer,HARDIN,246,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,0,None,,BLK 9 & 10 CHAMPION CHOATE,REMIEDIATED THE SOIL,GULF FEE,BATSON OLD,FALSE,63229
2014,776,10,"CHESAPEAKE OPERATING, INC.",9/16/2014,Producer,WHEELER,0,214442,0,Combined,10,1,9,Tank Battery,Equipment Failure,Other,0,None,,"SEC 69, BLK A7, H&GN, RR CO, A-335",REMEDIATION,ATHERTON 69,STILES RANCH (GRANITE WASH CONS),FALSE,63051
2014,757,8,OCCIDENTAL PERMIAN LTD.,9/16/2014,Producer,HOWARD,43313,0,0,Crude,8,0,8,Tank Battery,Company Human Error,Other,0,None,,"SEC 18, BLK A, SURVEY B&C","CONTAMINATED SOIL COLLECTED INTO A PILE, NATURAL REMEDIATION",CLAPTON,SPRABERRY (TREND AREA),FALSE,63032
2014,962,8,"BRIDGER TRANSPORTATION, LLC",9/16/2014,Transporter,HOWARD,0,0,0,Crude,8,0,8,"Vehicle (Truck-Barge, Etc)",Equipment Failure,Other,0,None,,"32.29755, 101.62936",VACUUM TRUCKS RECOVER RELEASED CRUDE OIL,CANTU B,NO FIELD NAME,FALSE,63237
2014,1372,10,"CONTINENTAL TREND RESOURCES, INC",9/16/2014,Producer,HARTLEY,9345,0,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,0,None,,"SEC 15, BLK 3, B&B","FLUIDS REMOVED, REMAINING SOIL BIOREMEDIATED",HOWARD 15,HARTLEY WEST (CANYON),FALSE,63647
2014,1115,3,"K-3 RESOURCES, LP",9/15/2014,Transporter,MATAGORDA,25290,0,0,Crude,5,5,0,Tank Battery,Act of God,Other,0,None,,195 FT FWL & 88 FT FSL OF PETER BERTRAND LEAGUE A-5,"MATERIAL SQUEEZED OFF, VACUUMED, RECYCLED INTO REPAIRED BATTERY","RICHERS, E.",HAMMAN,FALSE,63390
2014,759,8,"PARSLEY ENERGY OPERATIONS, LLC",9/15/2014,Producer,MARTIN,44325,0,0,Crude,35,0,35,Tank Battery,Company Human Error,Other,0,None,,"SECTION 40, BLK 36, T&P RR CO",REMEDIATE AREAS OF OILY RESIDUE,MARTIN 40,PETEY (FUSSELMAN),FALSE,63034
2014,836,10,"REGENCY ENERGY, INC.",9/15/2014,Other,HEMPHILL,0,0,0,Combined,17,16,1,Tank Battery,Human Error - Other,Other,0,None,,"SEC 28, BLK 41, H&TC",CONTAMINATED SOIL HAULED TO APPROVED LANDFILL DISPOSAL,NORTHWEST MALLET UNIT,NO FIELD NAME,FALSE,63111
